unadjusted_close,ticker_symbol,datetime,split,dividend,forward_adj_close
179.29,AAPL,2021-12-28,1.0,0.0,749.87
179.38,AAPL,2021-12-29,1.0,0.0,750.25
178.2,AAPL,2021-12-30,1.0,0.0,745.31
177.57,AAPL,2021-12-31,1.0,0.0,742.68
182.01,AAPL,2022-01-03,1.0,0.0,761.25
179.7,AAPL,2022-01-04,1.0,0.0,751.59
174.92,AAPL,2022-01-05,1.0,0.0,731.6
172.0,AAPL,2022-01-06,1.0,0.0,719.38
172.17,AAPL,2022-01-07,1.0,0.0,720.09
172.19,AAPL,2022-01-10,1.0,0.0,720.18
175.08,AAPL,2022-01-11,1.0,0.0,732.27
175.53,AAPL,2022-01-12,1.0,0.0,734.15
172.19,AAPL,2022-01-13,1.0,0.0,720.18
173.07,AAPL,2022-01-14,1.0,0.0,723.86
169.8,AAPL,2022-01-18,1.0,0.0,710.18
166.23,AAPL,2022-01-19,1.0,0.0,695.25
164.51,AAPL,2022-01-20,1.0,0.0,688.06
162.41,AAPL,2022-01-21,1.0,0.0,679.27
161.62,AAPL,2022-01-24,1.0,0.0,675.97
159.78,AAPL,2022-01-25,1.0,0.0,668.27
159.69,AAPL,2022-01-26,1.0,0.0,667.9
159.22,AAPL,2022-01-27,1.0,0.0,665.93
170.33,AAPL,2022-01-28,1.0,0.0,712.4
174.78,AAPL,2022-01-31,1.0,0.0,731.01
174.61,AAPL,2022-02-01,1.0,0.0,730.3
175.84,AAPL,2022-02-02,1.0,0.0,735.44
172.9,AAPL,2022-02-03,1.0,0.0,723.15
172.39,AAPL,2022-02-04,1.0,0.22,721.01
171.66,AAPL,2022-02-07,1.0,0.0,718.88
174.83,AAPL,2022-02-08,1.0,0.0,732.15
176.28,AAPL,2022-02-09,1.0,0.0,738.23
172.12,AAPL,2022-02-10,1.0,0.0,720.8
168.64,AAPL,2022-02-11,1.0,0.0,706.23
168.88,AAPL,2022-02-14,1.0,0.0,707.24
172.79,AAPL,2022-02-15,1.0,0.0,723.61
172.55,AAPL,2022-02-16,1.0,0.0,722.6
168.88,AAPL,2022-02-17,1.0,0.0,707.24
167.3,AAPL,2022-02-18,1.0,0.0,700.62
164.32,AAPL,2022-02-22,1.0,0.0,688.14
160.07,AAPL,2022-02-23,1.0,0.0,670.34
162.74,AAPL,2022-02-24,1.0,0.0,681.52
164.85,AAPL,2022-02-25,1.0,0.0,690.36
165.12,AAPL,2022-02-28,1.0,0.0,691.49
163.2,AAPL,2022-03-01,1.0,0.0,683.45
166.56,AAPL,2022-03-02,1.0,0.0,697.52
166.23,AAPL,2022-03-03,1.0,0.0,696.14
163.17,AAPL,2022-03-04,1.0,0.0,683.32
159.3,AAPL,2022-03-07,1.0,0.0,667.12
157.44,AAPL,2022-03-08,1.0,0.0,659.33
162.95,AAPL,2022-03-09,1.0,0.0,682.4
158.52,AAPL,2022-03-10,1.0,0.0,663.85
154.73,AAPL,2022-03-11,1.0,0.0,647.98
150.62,AAPL,2022-03-14,1.0,0.0,630.77
155.09,AAPL,2022-03-15,1.0,0.0,649.49
159.59,AAPL,2022-03-16,1.0,0.0,668.33
160.62,AAPL,2022-03-17,1.0,0.0,672.64
163.98,AAPL,2022-03-18,1.0,0.0,686.72
165.38,AAPL,2022-03-21,1.0,0.0,692.58
168.82,AAPL,2022-03-22,1.0,0.0,706.98
170.21,AAPL,2022-03-23,1.0,0.0,712.81
174.07,AAPL,2022-03-24,1.0,0.0,728.97
174.72,AAPL,2022-03-25,1.0,0.0,731.69
175.6,AAPL,2022-03-28,1.0,0.0,735.38
178.96,AAPL,2022-03-29,1.0,0.0,749.45
177.77,AAPL,2022-03-30,1.0,0.0,744.46
174.61,AAPL,2022-03-31,1.0,0.0,731.23
174.31,AAPL,2022-04-01,1.0,0.0,729.98
178.44,AAPL,2022-04-04,1.0,0.0,747.27
175.06,AAPL,2022-04-05,1.0,0.0,733.12
171.83,AAPL,2022-04-06,1.0,0.0,719.59
172.14,AAPL,2022-04-07,1.0,0.0,720.89
170.09,AAPL,2022-04-08,1.0,0.0,712.3
165.75,AAPL,2022-04-11,1.0,0.0,694.13
167.66,AAPL,2022-04-12,1.0,0.0,702.13
170.4,AAPL,2022-04-13,1.0,0.0,713.6
165.29,AAPL,2022-04-14,1.0,0.0,692.2
165.07,AAPL,2022-04-18,1.0,0.0,691.28
167.4,AAPL,2022-04-19,1.0,0.0,701.04
167.23,AAPL,2022-04-20,1.0,0.0,700.33
166.42,AAPL,2022-04-21,1.0,0.0,696.93
161.79,AAPL,2022-04-22,1.0,0.0,677.54
162.88,AAPL,2022-04-25,1.0,0.0,682.11
156.8,AAPL,2022-04-26,1.0,0.0,656.65
156.57,AAPL,2022-04-27,1.0,0.0,655.68
163.64,AAPL,2022-04-28,1.0,0.0,685.29
157.65,AAPL,2022-04-29,1.0,0.0,660.21
157.96,AAPL,2022-05-02,1.0,0.0,661.5
159.48,AAPL,2022-05-03,1.0,0.0,667.87
166.02,AAPL,2022-05-04,1.0,0.0,695.26
156.77,AAPL,2022-05-05,1.0,0.0,656.52
157.28,AAPL,2022-05-06,1.0,0.23,658.66
152.06,AAPL,2022-05-09,1.0,0.0,637.73
154.51,AAPL,2022-05-10,1.0,0.0,648.0
146.5,AAPL,2022-05-11,1.0,0.0,614.41
142.56,AAPL,2022-05-12,1.0,0.0,597.89
147.11,AAPL,2022-05-13,1.0,0.0,616.97
145.54,AAPL,2022-05-16,1.0,0.0,610.38
149.24,AAPL,2022-05-17,1.0,0.0,625.9
140.82,AAPL,2022-05-18,1.0,0.0,590.59
137.35,AAPL,2022-05-19,1.0,0.0,576.04
137.59,AAPL,2022-05-20,1.0,0.0,577.04
143.11,AAPL,2022-05-23,1.0,0.0,600.19
140.36,AAPL,2022-05-24,1.0,0.0,588.66
140.52,AAPL,2022-05-25,1.0,0.0,589.33
143.78,AAPL,2022-05-26,1.0,0.0,603.0
149.64,AAPL,2022-05-27,1.0,0.0,627.58
148.84,AAPL,2022-05-31,1.0,0.0,624.22
148.71,AAPL,2022-06-01,1.0,0.0,623.68
151.21,AAPL,2022-06-02,1.0,0.0,634.16
145.38,AAPL,2022-06-03,1.0,0.0,609.71
146.14,AAPL,2022-06-06,1.0,0.0,612.9
148.71,AAPL,2022-06-07,1.0,0.0,623.68
147.96,AAPL,2022-06-08,1.0,0.0,620.53
142.64,AAPL,2022-06-09,1.0,0.0,598.22
137.13,AAPL,2022-06-10,1.0,0.0,575.11
131.88,AAPL,2022-06-13,1.0,0.0,553.09
132.76,AAPL,2022-06-14,1.0,0.0,556.79
135.43,AAPL,2022-06-15,1.0,0.0,567.98
130.06,AAPL,2022-06-16,1.0,0.0,545.46
131.56,AAPL,2022-06-17,1.0,0.0,551.75
135.87,AAPL,2022-06-21,1.0,0.0,569.83
135.35,AAPL,2022-06-22,1.0,0.0,567.65
138.27,AAPL,2022-06-23,1.0,0.0,579.89
141.66,AAPL,2022-06-24,1.0,0.0,594.11
141.66,AAPL,2022-06-27,1.0,0.0,594.11
137.44,AAPL,2022-06-28,1.0,0.0,576.41
139.23,AAPL,2022-06-29,1.0,0.0,583.92
136.72,AAPL,2022-06-30,1.0,0.0,573.39
138.93,AAPL,2022-07-01,1.0,0.0,582.66
141.56,AAPL,2022-07-05,1.0,0.0,593.69
142.92,AAPL,2022-07-06,1.0,0.0,599.4
146.35,AAPL,2022-07-07,1.0,0.0,613.78
147.04,AAPL,2022-07-08,1.0,0.0,616.67
144.87,AAPL,2022-07-11,1.0,0.0,607.57
145.86,AAPL,2022-07-12,1.0,0.0,611.73
145.49,AAPL,2022-07-13,1.0,0.0,610.17
148.47,AAPL,2022-07-14,1.0,0.0,622.67
150.17,AAPL,2022-07-15,1.0,0.0,629.8
147.07,AAPL,2022-07-18,1.0,0.0,616.8
151.0,AAPL,2022-07-19,1.0,0.0,633.28
153.04,AAPL,2022-07-20,1.0,0.0,641.84
155.35,AAPL,2022-07-21,1.0,0.0,651.53
154.09,AAPL,2022-07-22,1.0,0.0,646.24
152.95,AAPL,2022-07-25,1.0,0.0,641.46
151.6,AAPL,2022-07-26,1.0,0.0,635.8
156.79,AAPL,2022-07-27,1.0,0.0,657.57
157.35,AAPL,2022-07-28,1.0,0.0,659.91
162.51,AAPL,2022-07-29,1.0,0.0,681.55
161.51,AAPL,2022-08-01,1.0,0.0,677.36
160.01,AAPL,2022-08-02,1.0,0.0,671.07
166.13,AAPL,2022-08-03,1.0,0.0,696.74
165.81,AAPL,2022-08-04,1.0,0.0,695.39
165.35,AAPL,2022-08-05,1.0,0.23,693.47
164.87,AAPL,2022-08-08,1.0,0.0,692.41
164.92,AAPL,2022-08-09,1.0,0.0,692.62
169.24,AAPL,2022-08-10,1.0,0.0,710.77
168.49,AAPL,2022-08-11,1.0,0.0,707.62
172.1,AAPL,2022-08-12,1.0,0.0,722.78
173.19,AAPL,2022-08-15,1.0,0.0,727.36
173.03,AAPL,2022-08-16,1.0,0.0,726.68
174.55,AAPL,2022-08-17,1.0,0.0,733.07
174.15,AAPL,2022-08-18,1.0,0.0,731.39
171.52,AAPL,2022-08-19,1.0,0.0,720.34
167.57,AAPL,2022-08-22,1.0,0.0,703.75
167.23,AAPL,2022-08-23,1.0,0.0,702.33
167.53,AAPL,2022-08-24,1.0,0.0,703.59
170.03,AAPL,2022-08-25,1.0,0.0,714.08
163.62,AAPL,2022-08-26,1.0,0.0,687.16
161.38,AAPL,2022-08-29,1.0,0.0,677.76
158.91,AAPL,2022-08-30,1.0,0.0,667.38
157.22,AAPL,2022-08-31,1.0,0.0,660.29
157.96,AAPL,2022-09-01,1.0,0.0,663.39
155.81,AAPL,2022-09-02,1.0,0.0,654.36
154.53,AAPL,2022-09-06,1.0,0.0,648.99
155.96,AAPL,2022-09-07,1.0,0.0,654.99
154.46,AAPL,2022-09-08,1.0,0.0,648.69
157.37,AAPL,2022-09-09,1.0,0.0,660.92
163.43,AAPL,2022-09-12,1.0,0.0,686.37
153.84,AAPL,2022-09-13,1.0,0.0,646.09
155.31,AAPL,2022-09-14,1.0,0.0,652.26
152.37,AAPL,2022-09-15,1.0,0.0,639.92
150.7,AAPL,2022-09-16,1.0,0.0,632.9
154.48,AAPL,2022-09-19,1.0,0.0,648.78
156.9,AAPL,2022-09-20,1.0,0.0,658.94
153.72,AAPL,2022-09-21,1.0,0.0,645.59
152.74,AAPL,2022-09-22,1.0,0.0,641.47
150.43,AAPL,2022-09-23,1.0,0.0,631.77
150.77,AAPL,2022-09-26,1.0,0.0,633.2
151.76,AAPL,2022-09-27,1.0,0.0,637.35
149.84,AAPL,2022-09-28,1.0,0.0,629.29
142.48,AAPL,2022-09-29,1.0,0.0,598.38
138.2,AAPL,2022-09-30,1.0,0.0,580.41
142.45,AAPL,2022-10-03,1.0,0.0,598.26
146.1,AAPL,2022-10-04,1.0,0.0,613.58
146.4,AAPL,2022-10-05,1.0,0.0,614.84
145.43,AAPL,2022-10-06,1.0,0.0,610.77
140.09,AAPL,2022-10-07,1.0,0.0,588.34
140.42,AAPL,2022-10-10,1.0,0.0,589.73
138.98,AAPL,2022-10-11,1.0,0.0,583.68
138.34,AAPL,2022-10-12,1.0,0.0,580.99
142.99,AAPL,2022-10-13,1.0,0.0,600.52
138.38,AAPL,2022-10-14,1.0,0.0,581.16
142.41,AAPL,2022-10-17,1.0,0.0,598.09
143.75,AAPL,2022-10-18,1.0,0.0,603.71
143.86,AAPL,2022-10-19,1.0,0.0,604.18
143.39,AAPL,2022-10-20,1.0,0.0,602.2
147.27,AAPL,2022-10-21,1.0,0.0,618.5
149.45,AAPL,2022-10-24,1.0,0.0,627.65
152.34,AAPL,2022-10-25,1.0,0.0,639.79
149.35,AAPL,2022-10-26,1.0,0.0,627.23
144.8,AAPL,2022-10-27,1.0,0.0,608.12
155.74,AAPL,2022-10-28,1.0,0.0,654.07
153.34,AAPL,2022-10-31,1.0,0.0,643.99
150.65,AAPL,2022-11-01,1.0,0.0,632.69
145.03,AAPL,2022-11-02,1.0,0.0,609.09
138.88,AAPL,2022-11-03,1.0,0.0,583.26
138.38,AAPL,2022-11-04,1.0,0.23,581.16
138.92,AAPL,2022-11-07,1.0,0.0,584.4
139.5,AAPL,2022-11-08,1.0,0.0,586.84
134.87,AAPL,2022-11-09,1.0,0.0,567.36
146.87,AAPL,2022-11-10,1.0,0.0,617.84
149.7,AAPL,2022-11-11,1.0,0.0,629.75
148.28,AAPL,2022-11-14,1.0,0.0,623.77
150.04,AAPL,2022-11-15,1.0,0.0,631.18
148.79,AAPL,2022-11-16,1.0,0.0,625.92
150.72,AAPL,2022-11-17,1.0,0.0,634.04
151.29,AAPL,2022-11-18,1.0,0.0,636.44
148.01,AAPL,2022-11-21,1.0,0.0,622.64
150.18,AAPL,2022-11-22,1.0,0.0,631.77
151.07,AAPL,2022-11-23,1.0,0.0,635.51
148.11,AAPL,2022-11-25,1.0,0.0,623.06
144.22,AAPL,2022-11-28,1.0,0.0,606.7
141.17,AAPL,2022-11-29,1.0,0.0,593.86
148.03,AAPL,2022-11-30,1.0,0.0,622.72
148.31,AAPL,2022-12-01,1.0,0.0,623.9
147.81,AAPL,2022-12-02,1.0,0.0,621.8
146.63,AAPL,2022-12-05,1.0,0.0,616.83
142.91,AAPL,2022-12-06,1.0,0.0,601.18
140.94,AAPL,2022-12-07,1.0,0.0,592.9
142.65,AAPL,2022-12-08,1.0,0.0,600.09
142.16,AAPL,2022-12-09,1.0,0.0,598.03
144.49,AAPL,2022-12-12,1.0,0.0,607.83
145.47,AAPL,2022-12-13,1.0,0.0,611.95
143.21,AAPL,2022-12-14,1.0,0.0,602.45
136.5,AAPL,2022-12-15,1.0,0.0,574.22
134.51,AAPL,2022-12-16,1.0,0.0,565.85
132.37,AAPL,2022-12-19,1.0,0.0,556.85
132.3,AAPL,2022-12-20,1.0,0.0,556.55
135.45,AAPL,2022-12-21,1.0,0.0,569.8
132.23,AAPL,2022-12-22,1.0,0.0,556.26
131.86,AAPL,2022-12-23,1.0,0.0,554.7
130.03,AAPL,2022-12-27,1.0,0.0,547.0
126.04,AAPL,2022-12-28,1.0,0.0,530.22
129.61,AAPL,2022-12-29,1.0,0.0,545.24
129.93,AAPL,2022-12-30,1.0,0.0,546.58
125.07,AAPL,2023-01-03,1.0,0.0,526.14
126.36,AAPL,2023-01-04,1.0,0.0,531.56
125.02,AAPL,2023-01-05,1.0,0.0,525.93
129.62,AAPL,2023-01-06,1.0,0.0,545.28
130.15,AAPL,2023-01-09,1.0,0.0,547.51
130.73,AAPL,2023-01-10,1.0,0.0,549.95
133.49,AAPL,2023-01-11,1.0,0.0,561.56
133.41,AAPL,2023-01-12,1.0,0.0,561.22
134.76,AAPL,2023-01-13,1.0,0.0,566.9
135.94,AAPL,2023-01-17,1.0,0.0,571.86
135.21,AAPL,2023-01-18,1.0,0.0,568.79
135.27,AAPL,2023-01-19,1.0,0.0,569.05
137.87,AAPL,2023-01-20,1.0,0.0,579.98
141.11,AAPL,2023-01-23,1.0,0.0,593.61
142.53,AAPL,2023-01-24,1.0,0.0,599.59
141.86,AAPL,2023-01-25,1.0,0.0,596.77
143.96,AAPL,2023-01-26,1.0,0.0,605.6
145.93,AAPL,2023-01-27,1.0,0.0,613.89
143.0,AAPL,2023-01-30,1.0,0.0,601.56
144.29,AAPL,2023-01-31,1.0,0.0,606.99
145.43,AAPL,2023-02-01,1.0,0.0,611.79
150.82,AAPL,2023-02-02,1.0,0.0,634.46
154.5,AAPL,2023-02-03,1.0,0.0,649.94
151.73,AAPL,2023-02-06,1.0,0.0,638.29
154.65,AAPL,2023-02-07,1.0,0.0,650.57
151.92,AAPL,2023-02-08,1.0,0.0,639.09
150.87,AAPL,2023-02-09,1.0,0.0,634.67
151.01,AAPL,2023-02-10,1.0,0.23,635.26
153.85,AAPL,2023-02-13,1.0,0.0,648.19
153.2,AAPL,2023-02-14,1.0,0.0,645.45
155.33,AAPL,2023-02-15,1.0,0.0,654.43
153.71,AAPL,2023-02-16,1.0,0.0,647.6
152.55,AAPL,2023-02-17,1.0,0.0,642.72
148.48,AAPL,2023-02-21,1.0,0.0,625.57
148.91,AAPL,2023-02-22,1.0,0.0,627.38
149.4,AAPL,2023-02-23,1.0,0.0,629.44
146.71,AAPL,2023-02-24,1.0,0.0,618.11
147.92,AAPL,2023-02-27,1.0,0.0,623.21
147.41,AAPL,2023-02-28,1.0,0.0,621.06
145.31,AAPL,2023-03-01,1.0,0.0,612.21
145.91,AAPL,2023-03-02,1.0,0.0,614.74
151.03,AAPL,2023-03-03,1.0,0.0,636.31
153.83,AAPL,2023-03-06,1.0,0.0,648.11
151.6,AAPL,2023-03-07,1.0,0.0,638.71
152.87,AAPL,2023-03-08,1.0,0.0,644.06
150.59,AAPL,2023-03-09,1.0,0.0,634.46
148.5,AAPL,2023-03-10,1.0,0.0,625.65
150.47,AAPL,2023-03-13,1.0,0.0,633.95
152.59,AAPL,2023-03-14,1.0,0.0,642.88
152.99,AAPL,2023-03-15,1.0,0.0,644.57
155.85,AAPL,2023-03-16,1.0,0.0,656.62
155.0,AAPL,2023-03-17,1.0,0.0,653.04
157.4,AAPL,2023-03-20,1.0,0.0,663.15
159.28,AAPL,2023-03-21,1.0,0.0,671.07
157.83,AAPL,2023-03-22,1.0,0.0,664.96
158.93,AAPL,2023-03-23,1.0,0.0,669.59
160.25,AAPL,2023-03-24,1.0,0.0,675.16
158.28,AAPL,2023-03-27,1.0,0.0,666.86
157.65,AAPL,2023-03-28,1.0,0.0,664.2
160.77,AAPL,2023-03-29,1.0,0.0,677.35
162.36,AAPL,2023-03-30,1.0,0.0,684.05
164.9,AAPL,2023-03-31,1.0,0.0,694.75
166.17,AAPL,2023-04-03,1.0,0.0,700.1
165.63,AAPL,2023-04-04,1.0,0.0,697.82
163.76,AAPL,2023-04-05,1.0,0.0,689.94
164.66,AAPL,2023-04-06,1.0,0.0,693.74
162.03,AAPL,2023-04-10,1.0,0.0,682.66
160.8,AAPL,2023-04-11,1.0,0.0,677.47
160.1,AAPL,2023-04-12,1.0,0.0,674.52
165.56,AAPL,2023-04-13,1.0,0.0,697.53
165.21,AAPL,2023-04-14,1.0,0.0,696.05
165.23,AAPL,2023-04-17,1.0,0.0,696.14
166.47,AAPL,2023-04-18,1.0,0.0,701.36
167.63,AAPL,2023-04-19,1.0,0.0,706.25
166.65,AAPL,2023-04-20,1.0,0.0,702.12
165.02,AAPL,2023-04-21,1.0,0.0,695.25
165.33,AAPL,2023-04-24,1.0,0.0,696.56
163.77,AAPL,2023-04-25,1.0,0.0,689.99
163.76,AAPL,2023-04-26,1.0,0.0,689.94
168.41,AAPL,2023-04-27,1.0,0.0,709.54
169.68,AAPL,2023-04-28,1.0,0.0,714.89
169.59,AAPL,2023-05-01,1.0,0.0,714.51
168.54,AAPL,2023-05-02,1.0,0.0,710.08
167.45,AAPL,2023-05-03,1.0,0.0,705.49
165.79,AAPL,2023-05-04,1.0,0.0,698.5
173.57,AAPL,2023-05-05,1.0,0.0,731.28
173.5,AAPL,2023-05-08,1.0,0.0,730.98
171.77,AAPL,2023-05-09,1.0,0.0,723.69
173.56,AAPL,2023-05-10,1.0,0.0,731.23
173.75,AAPL,2023-05-11,1.0,0.0,732.03
172.57,AAPL,2023-05-12,1.0,0.24,727.06
172.07,AAPL,2023-05-15,1.0,0.0,725.96
172.07,AAPL,2023-05-16,1.0,0.0,725.96
172.69,AAPL,2023-05-17,1.0,0.0,728.58
175.05,AAPL,2023-05-18,1.0,0.0,738.54
175.16,AAPL,2023-05-19,1.0,0.0,739.0
174.2,AAPL,2023-05-22,1.0,0.0,734.95
171.56,AAPL,2023-05-23,1.0,0.0,723.81
171.84,AAPL,2023-05-24,1.0,0.0,724.99
172.99,AAPL,2023-05-25,1.0,0.0,729.85
175.43,AAPL,2023-05-26,1.0,0.0,740.14
177.3,AAPL,2023-05-30,1.0,0.0,748.03
177.25,AAPL,2023-05-31,1.0,0.0,747.82
180.09,AAPL,2023-06-01,1.0,0.0,759.8
180.95,AAPL,2023-06-02,1.0,0.0,763.43
179.58,AAPL,2023-06-05,1.0,0.0,757.65
179.21,AAPL,2023-06-06,1.0,0.0,756.09
177.82,AAPL,2023-06-07,1.0,0.0,750.22
180.57,AAPL,2023-06-08,1.0,0.0,761.83
180.96,AAPL,2023-06-09,1.0,0.0,763.47
183.79,AAPL,2023-06-12,1.0,0.0,775.41
183.31,AAPL,2023-06-13,1.0,0.0,773.39
183.95,AAPL,2023-06-14,1.0,0.0,776.09
186.01,AAPL,2023-06-15,1.0,0.0,784.78
184.92,AAPL,2023-06-16,1.0,0.0,780.18
185.01,AAPL,2023-06-20,1.0,0.0,780.56
183.96,AAPL,2023-06-21,1.0,0.0,776.13
187.0,AAPL,2023-06-22,1.0,0.0,788.95
186.68,AAPL,2023-06-23,1.0,0.0,787.6
185.27,AAPL,2023-06-26,1.0,0.0,781.65
188.06,AAPL,2023-06-27,1.0,0.0,793.43
189.25,AAPL,2023-06-28,1.0,0.0,798.45
189.59,AAPL,2023-06-29,1.0,0.0,799.88
193.97,AAPL,2023-06-30,1.0,0.0,818.36
192.46,AAPL,2023-07-03,1.0,0.0,811.99
191.33,AAPL,2023-07-05,1.0,0.0,807.22
191.81,AAPL,2023-07-06,1.0,0.0,809.25
190.68,AAPL,2023-07-07,1.0,0.0,804.48
188.61,AAPL,2023-07-10,1.0,0.0,795.75
188.08,AAPL,2023-07-11,1.0,0.0,793.51
189.77,AAPL,2023-07-12,1.0,0.0,800.64
190.54,AAPL,2023-07-13,1.0,0.0,803.89
190.69,AAPL,2023-07-14,1.0,0.0,804.52
193.99,AAPL,2023-07-17,1.0,0.0,818.44
193.73,AAPL,2023-07-18,1.0,0.0,817.35
195.1,AAPL,2023-07-19,1.0,0.0,823.13
193.13,AAPL,2023-07-20,1.0,0.0,814.82
191.94,AAPL,2023-07-21,1.0,0.0,809.8
192.75,AAPL,2023-07-24,1.0,0.0,813.21
193.62,AAPL,2023-07-25,1.0,0.0,816.88
194.5,AAPL,2023-07-26,1.0,0.0,820.6
193.22,AAPL,2023-07-27,1.0,0.0,815.2
195.83,AAPL,2023-07-28,1.0,0.0,826.21
196.45,AAPL,2023-07-31,1.0,0.0,828.82
195.61,AAPL,2023-08-01,1.0,0.0,825.28
192.58,AAPL,2023-08-02,1.0,0.0,812.5
191.17,AAPL,2023-08-03,1.0,0.0,806.55
181.99,AAPL,2023-08-04,1.0,0.0,767.82
178.85,AAPL,2023-08-07,1.0,0.0,754.57
179.8,AAPL,2023-08-08,1.0,0.0,758.58
178.19,AAPL,2023-08-09,1.0,0.0,751.78
177.97,AAPL,2023-08-10,1.0,0.0,750.86
177.79,AAPL,2023-08-11,1.0,0.24,750.1
179.46,AAPL,2023-08-14,1.0,0.0,758.16
177.45,AAPL,2023-08-15,1.0,0.0,749.67
176.57,AAPL,2023-08-16,1.0,0.0,745.95
174.0,AAPL,2023-08-17,1.0,0.0,735.1
174.49,AAPL,2023-08-18,1.0,0.0,737.17
175.84,AAPL,2023-08-21,1.0,0.0,742.87
177.23,AAPL,2023-08-22,1.0,0.0,748.74
181.12,AAPL,2023-08-23,1.0,0.0,765.18
176.38,AAPL,2023-08-24,1.0,0.0,745.15
178.61,AAPL,2023-08-25,1.0,0.0,754.57
180.19,AAPL,2023-08-28,1.0,0.0,761.25
184.12,AAPL,2023-08-29,1.0,0.0,777.85
187.65,AAPL,2023-08-30,1.0,0.0,792.76
187.87,AAPL,2023-08-31,1.0,0.0,793.69
189.46,AAPL,2023-09-01,1.0,0.0,800.41
189.7,AAPL,2023-09-05,1.0,0.0,801.43
182.91,AAPL,2023-09-06,1.0,0.0,772.74
177.56,AAPL,2023-09-07,1.0,0.0,750.14
178.18,AAPL,2023-09-08,1.0,0.0,752.76
179.36,AAPL,2023-09-11,1.0,0.0,757.74
176.3,AAPL,2023-09-12,1.0,0.0,744.81
174.21,AAPL,2023-09-13,1.0,0.0,735.98
175.74,AAPL,2023-09-14,1.0,0.0,742.45
175.01,AAPL,2023-09-15,1.0,0.0,739.36
177.97,AAPL,2023-09-18,1.0,0.0,751.87
179.07,AAPL,2023-09-19,1.0,0.0,756.52
175.49,AAPL,2023-09-20,1.0,0.0,741.39
173.93,AAPL,2023-09-21,1.0,0.0,734.8
174.79,AAPL,2023-09-22,1.0,0.0,738.44
176.08,AAPL,2023-09-25,1.0,0.0,743.88
171.96,AAPL,2023-09-26,1.0,0.0,726.48
170.43,AAPL,2023-09-27,1.0,0.0,720.02
170.69,AAPL,2023-09-28,1.0,0.0,721.11
171.21,AAPL,2023-09-29,1.0,0.0,723.31
173.75,AAPL,2023-10-02,1.0,0.0,734.04
172.4,AAPL,2023-10-03,1.0,0.0,728.34
173.66,AAPL,2023-10-04,1.0,0.0,733.66
174.91,AAPL,2023-10-05,1.0,0.0,738.94
177.49,AAPL,2023-10-06,1.0,0.0,749.84
178.99,AAPL,2023-10-09,1.0,0.0,756.18
178.39,AAPL,2023-10-10,1.0,0.0,753.64
179.8,AAPL,2023-10-11,1.0,0.0,759.6
180.71,AAPL,2023-10-12,1.0,0.0,763.45
178.85,AAPL,2023-10-13,1.0,0.0,755.59
178.72,AAPL,2023-10-16,1.0,0.0,755.04
177.15,AAPL,2023-10-17,1.0,0.0,748.41
175.84,AAPL,2023-10-18,1.0,0.0,742.87
175.46,AAPL,2023-10-19,1.0,0.0,741.27
172.88,AAPL,2023-10-20,1.0,0.0,730.37
173.0,AAPL,2023-10-23,1.0,0.0,730.87
173.44,AAPL,2023-10-24,1.0,0.0,732.73
171.1,AAPL,2023-10-25,1.0,0.0,722.85
166.89,AAPL,2023-10-26,1.0,0.0,705.06
168.22,AAPL,2023-10-27,1.0,0.0,710.68
170.29,AAPL,2023-10-30,1.0,0.0,719.42
170.77,AAPL,2023-10-31,1.0,0.0,721.45
173.97,AAPL,2023-11-01,1.0,0.0,734.97
177.57,AAPL,2023-11-02,1.0,0.0,750.18
176.65,AAPL,2023-11-03,1.0,0.0,746.29
179.23,AAPL,2023-11-06,1.0,0.0,757.19
181.82,AAPL,2023-11-07,1.0,0.0,768.13
182.89,AAPL,2023-11-08,1.0,0.0,772.66
182.41,AAPL,2023-11-09,1.0,0.0,770.63
186.4,AAPL,2023-11-10,1.0,0.24,787.48
184.8,AAPL,2023-11-13,1.0,0.0,781.73
187.44,AAPL,2023-11-14,1.0,0.0,792.9
188.01,AAPL,2023-11-15,1.0,0.0,795.31
189.71,AAPL,2023-11-16,1.0,0.0,802.5
189.69,AAPL,2023-11-17,1.0,0.0,802.41
191.45,AAPL,2023-11-20,1.0,0.0,809.86
190.64,AAPL,2023-11-21,1.0,0.0,806.43
191.31,AAPL,2023-11-22,1.0,0.0,809.27
189.97,AAPL,2023-11-24,1.0,0.0,803.6
189.79,AAPL,2023-11-27,1.0,0.0,802.84
190.4,AAPL,2023-11-28,1.0,0.0,805.42
189.37,AAPL,2023-11-29,1.0,0.0,801.06
189.95,AAPL,2023-11-30,1.0,0.0,803.51
191.24,AAPL,2023-12-01,1.0,0.0,808.97
189.43,AAPL,2023-12-04,1.0,0.0,801.31
193.42,AAPL,2023-12-05,1.0,0.0,818.19
192.32,AAPL,2023-12-06,1.0,0.0,813.54
194.27,AAPL,2023-12-07,1.0,0.0,821.79
195.71,AAPL,2023-12-08,1.0,0.0,827.88
193.18,AAPL,2023-12-11,1.0,0.0,817.18
194.71,AAPL,2023-12-12,1.0,0.0,823.65
197.96,AAPL,2023-12-13,1.0,0.0,837.4
198.11,AAPL,2023-12-14,1.0,0.0,838.03
197.57,AAPL,2023-12-15,1.0,0.0,835.75
195.89,AAPL,2023-12-18,1.0,0.0,828.64
196.94,AAPL,2023-12-19,1.0,0.0,833.08
